DateTime,Home,BI,BO,DW,HP,PV,SE,SI,WM,proposition
2016-04-01 00:00:00,24,0.0,0.0,0.0,0.0,0.0,0.0,452.0,0.0,IHM
2016-04-01 00:15:00,24,0.0,0.0,0.0,0.0,0.0,0.0,348.0,0.0,IHM
2016-04-01 00:30:00,24,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.0,IHM
2016-04-01 00:45:00,24,0.0,0.0,0.0,0.0,0.0,0.0,412.0,0.0,IHM
2016-04-01 01:00:00,24,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,IHM
2016-04-01 01:15:00,24,0.0,0.0,0.0,0.0,0.0,0.0,1452.0,0.0,IHM
2016-04-01 01:30:00,24,0.0,0.0,0.0,0.0,0.0,0.0,1528.0,0.0,IHM
2016-04-01 01:45:00,24,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,IHM
2016-04-01 02:00:00,24,0.0,0.0,0.0,0.0,0.0,0.0,556.0,0.0,IHM
2016-04-01 02:15:00,24,0.0,0.0,0.0,0.0,0.0,0.0,2348.0,0.0,IHM
2016-04-01 02:30:00,24,0.0,0.0,0.0,0.0,0.0,0.0,1612.0,0.0,IHM
2016-04-01 02:45:00,24,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,IHM
2016-04-01 03:00:00,24,0.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0,IHM
2016-04-01 03:15:00,24,0.0,0.0,0.0,0.0,0.0,0.0,1244.0,0.0,IHM
2016-04-01 03:30:00,24,0.0,0.0,0.0,0.0,0.0,0.0,1492.0,0.0,IHM
2016-04-01 03:45:00,24,0.0,0.0,0.0,0.0,0.0,0.0,1476.0,0.0,IHM
2016-04-01 04:00:00,24,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,IHM
2016-04-01 04:15:00,24,0.0,0.0,0.0,0.0,0.0,0.0,332.0,0.0,IHM
2016-04-01 04:30:00,24,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,IHM
2016-04-01 04:45:00,24,0.0,0.0,0.0,0.0,0.0,0.0,952.0,0.0,IHM
2016-04-01 05:00:00,24,0.0,0.0,0.0,0.0,0.0,0.0,712.0,0.0,IHM
2016-04-01 05:15:00,24,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,IHM
2016-04-01 05:30:00,24,0.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0,IHM
2016-04-01 05:45:00,24,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,IHM
2016-04-01 06:00:00,24,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,IHM
2016-04-01 06:15:00,24,0.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,IHM
2016-04-01 06:30:00,24,0.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0,IHM
2016-04-01 06:45:00,24,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,IHM
2016-04-01 07:00:00,24,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.0,IHM
2016-04-01 07:15:00,24,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,IHM
2016-04-01 07:30:00,24,0.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,IHM
2016-04-01 07:45:00,24,0.0,0.0,0.0,0.0,0.0,0.0,296.0,0.0,IHM
2016-04-01 08:00:00,24,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,IHM
2016-04-01 08:15:00,24,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,IHM
2016-04-01 08:30:00,24,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,IHM
2016-04-01 08:45:00,24,0.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,IHM
2016-04-01 09:00:00,24,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,IHM
2016-04-01 09:15:00,24,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,IHM
