DateTime,Home,BI,BO,DW,HP,PV,SE,SI,WM,proposition,UL
2016-04-01 00:00:00,26,0.0,0.0,0.0,0.0,0.0,0.0,4052.0,0.0,IHM,4052.0
2016-04-01 00:15:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,0.0,IHM,1484.0
2016-04-01 00:30:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1964.0,0.0,IHM,1964.0
2016-04-01 00:45:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1116.0,0.0,IHM,1116.0
2016-04-01 01:00:00,26,0.0,0.0,0.0,0.0,0.0,0.0,2104.0,0.0,IHM,2104.0
2016-04-01 01:15:00,26,0.0,0.0,0.0,0.0,0.0,0.0,3020.0,0.0,IHM,3020.0
2016-04-01 01:30:00,26,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,0.0,IHM,2400.0
2016-04-01 01:45:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1204.0,0.0,IHM,1204.0
2016-04-01 02:00:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1384.0,0.0,IHM,1384.0
2016-04-01 02:15:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1336.0,0.0,IHM,1336.0
2016-04-01 02:30:00,26,0.0,0.0,0.0,0.0,0.0,0.0,872.0,0.0,IHM,872.0
2016-04-01 02:45:00,26,0.0,0.0,0.0,0.0,0.0,0.0,772.0,0.0,IHM,772.0
2016-04-01 03:00:00,26,0.0,0.0,0.0,0.0,0.0,0.0,568.0,0.0,IHM,568.0
2016-04-01 03:15:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1972.0,0.0,IHM,1972.0
2016-04-01 03:30:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1908.0,0.0,IHM,1908.0
2016-04-01 03:45:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1888.0,0.0,IHM,1888.0
2016-04-01 04:00:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1936.0,0.0,IHM,1936.0
2016-04-01 04:15:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1876.0,0.0,IHM,1876.0
2016-04-01 04:30:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,IHM,1968.0
2016-04-01 04:45:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1944.0,0.0,IHM,1944.0
2016-04-01 05:00:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,IHM,1976.0
2016-04-01 05:15:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1872.0,0.0,IHM,1872.0
2016-04-01 05:30:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1940.0,0.0,IHM,1940.0
2016-04-01 05:45:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1888.0,0.0,IHM,1888.0
2016-04-01 06:00:00,26,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,0.0,IHM,2012.0
2016-04-01 06:15:00,26,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0,IHM,2016.0
2016-04-01 06:30:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1872.0,0.0,IHM,1872.0
2016-04-01 06:45:00,26,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,0.0,IHM,2004.0
2016-04-01 07:00:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1204.0,0.0,IHM,1204.0
2016-04-01 07:15:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1872.0,0.0,IHM,1872.0
2016-04-01 07:30:00,26,0.0,0.0,0.0,0.0,0.0,0.0,3212.0,0.0,IHM,3212.0
2016-04-01 07:45:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1992.0,0.0,IHM,1992.0
2016-04-01 08:00:00,26,0.0,0.0,0.0,0.0,0.0,0.0,4436.0,0.0,IHM,4436.0
2016-04-01 08:15:00,26,0.0,0.0,0.0,0.0,0.0,0.0,2904.0,0.0,IHM,2904.0
2016-04-01 08:30:00,26,0.0,0.0,0.0,0.0,0.0,0.0,3900.0,0.0,IHM,3900.0
2016-04-01 08:45:00,26,0.0,0.0,0.0,0.0,0.0,0.0,2920.0,0.0,IHM,2920.0
2016-04-01 09:00:00,26,0.0,0.0,0.0,0.0,0.0,0.0,2860.0,0.0,IHM,2860.0
2016-04-01 09:15:00,26,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,IHM,512.0
2016-04-01 09:30:00,26,0.0,0.0,0.0,0.0,0.0,0.0,548.0,0.0,IHM,548.0
2016-04-01 09:45:00,26,0.0,0.0,0.0,0.0,0.0,0.0,544.0,0.0,IHM,544.0
2016-04-01 10:00:00,26,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,IHM,600.0
2016-04-01 10:15:00,26,0.0,0.0,0.0,0.0,0.0,0.0,2972.0,0.0,IHM,2972.0
2016-04-01 10:30:00,26,0.0,0.0,0.0,0.0,0.0,0.0,3204.0,0.0,IHM,3204.0
2016-04-01 10:45:00,26,0.0,0.0,0.0,0.0,0.0,0.0,3680.0,0.0,IHM,3680.0
2016-04-01 11:00:00,26,0.0,0.0,0.0,0.0,0.0,0.0,576.0,0.0,IHM,576.0
2016-04-01 11:15:00,26,0.0,0.0,0.0,0.0,0.0,0.0,576.0,0.0,IHM,576.0
2016-04-01 11:30:00,26,0.0,0.0,0.0,0.0,0.0,0.0,692.0,0.0,IHM,692.0
2016-04-01 11:45:00,26,0.0,0.0,0.0,0.0,0.0,0.0,956.0,0.0,IHM,956.0
2016-04-01 12:00:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1732.0,0.0,IHM,1732.0
2016-04-01 12:15:00,26,0.0,0.0,0.0,0.0,0.0,0.0,3460.0,0.0,IHM,3460.0
2016-04-01 12:30:00,26,0.0,0.0,0.0,0.0,0.0,0.0,2028.0,0.0,IHM,2028.0
2016-04-01 12:45:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1428.0,0.0,IHM,1428.0
2016-04-01 13:00:00,26,0.0,0.0,0.0,0.0,0.0,0.0,804.0,0.0,IHM,804.0
2016-04-01 13:15:00,26,0.0,0.0,0.0,0.0,0.0,0.0,796.0,0.0,IHM,796.0
2016-04-01 13:30:00,26,0.0,0.0,0.0,0.0,0.0,0.0,456.0,0.0,IHM,456.0
2016-04-01 13:45:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1812.0,0.0,IHM,1812.0
2016-04-01 14:00:00,26,0.0,0.0,0.0,0.0,0.0,0.0,2752.0,0.0,IHM,2752.0
2016-04-01 14:15:00,26,0.0,0.0,0.0,0.0,0.0,0.0,2888.0,0.0,IHM,2888.0
2016-04-01 14:30:00,26,0.0,0.0,0.0,0.0,0.0,0.0,2552.0,0.0,IHM,2552.0
2016-04-01 14:45:00,26,0.0,0.0,0.0,0.0,0.0,0.0,2296.0,0.0,IHM,2296.0
2016-04-01 15:00:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1560.0,0.0,IHM,1560.0
2016-04-01 15:15:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1336.0,0.0,IHM,1336.0
2016-04-01 15:30:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1228.0,0.0,IHM,1228.0
2016-04-01 15:45:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1152.0,0.0,IHM,1152.0
2016-04-01 16:00:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,0.0,IHM,1264.0
2016-04-01 16:15:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1748.0,0.0,IHM,1748.0
2016-04-01 16:30:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1176.0,0.0,IHM,1176.0
2016-04-01 16:45:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1348.0,0.0,IHM,1348.0
2016-04-01 17:00:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1272.0,0.0,IHM,1272.0
2016-04-01 17:15:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1324.0,0.0,IHM,1324.0
2016-04-01 17:30:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1152.0,0.0,IHM,1152.0
2016-04-01 17:45:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1756.0,0.0,IHM,1756.0
2016-04-01 18:00:00,26,0.0,0.0,0.0,0.0,0.0,0.0,1676.0,0.0,IHM,1676.0
2016-04-01 18:15:00,26,0.0,0.0,0.0,0.0,0.0,0.0,920.0,0.0,IHM,920.0
2016-04-01 18:30:00,26,0.0,0.0,0.0,0.0,0.0,0.0,836.0,0.0,IHM,836.0
2016-04-01 18:45:00,26,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,IHM,700.0
2016-04-01 19:00:00,26,0.0,0.0,0.0,0.0,0.0,0.0,688.0,0.0,IHM,688.0
