DateTime,Home,BI,BO,DW,HP,PV,SE,SI,WM,proposition
2016-04-01 00:00:00,5,40.0,40.0,0.0,1040.0,0.0,0.0,1512.0,0.0,NOD
2016-04-01 00:15:00,5,40.0,0.0,0.0,1040.0,0.0,0.0,1536.0,0.0,NOD
2016-04-01 00:30:00,5,40.0,0.0,0.0,1080.0,0.0,0.0,1560.0,0.0,NOD
2016-04-01 00:45:00,5,40.0,0.0,0.0,1040.0,0.0,0.0,1412.0,0.0,NOD
2016-04-01 01:00:00,5,40.0,0.0,0.0,240.0,0.0,0.0,520.0,0.0,NOD
2016-04-01 01:15:00,5,280.0,0.0,0.0,80.0,0.0,0.0,488.0,0.0,NOD
2016-04-01 01:30:00,5,280.0,0.0,0.0,40.0,0.0,0.0,500.0,0.0,NOD
2016-04-01 01:45:00,5,280.0,0.0,0.0,40.0,0.0,0.0,556.0,0.0,NOD
2016-04-01 02:00:00,5,280.0,0.0,0.0,40.0,0.0,0.0,644.0,0.0,NOD
2016-04-01 02:15:00,5,240.0,0.0,0.0,80.0,0.0,0.0,540.0,0.0,NOD
2016-04-01 02:30:00,5,280.0,0.0,0.0,40.0,0.0,0.0,500.0,0.0,NOD
2016-04-01 02:45:00,5,280.0,0.0,0.0,520.0,0.0,0.0,972.0,0.0,NOD
2016-04-01 03:00:00,5,280.0,0.0,0.0,1000.0,0.0,0.0,1620.0,0.0,NOD
2016-04-01 03:15:00,5,280.0,0.0,0.0,1080.0,0.0,0.0,1584.0,0.0,NOD
2016-04-01 03:30:00,5,240.0,0.0,0.0,1040.0,0.0,0.0,1496.0,0.0,NOD
2016-04-01 03:45:00,5,280.0,0.0,0.0,1080.0,0.0,0.0,1504.0,0.0,NOD
2016-04-01 04:00:00,5,280.0,0.0,0.0,1040.0,0.0,0.0,1496.0,0.0,NOD
2016-04-01 04:15:00,5,280.0,0.0,0.0,1080.0,0.0,0.0,1664.0,0.0,NOD
2016-04-01 04:30:00,5,280.0,0.0,0.0,1080.0,0.0,0.0,1608.0,0.0,NOD
2016-04-01 04:45:00,5,280.0,0.0,0.0,1080.0,0.0,0.0,1516.0,0.0,NOD
2016-04-01 05:00:00,5,280.0,0.0,0.0,1080.0,0.0,0.0,1628.0,0.0,NOD
2016-04-01 05:15:00,5,280.0,0.0,0.0,1080.0,0.0,0.0,3348.0,0.0,NOD
2016-04-01 05:30:00,5,240.0,0.0,0.0,1040.0,0.0,0.0,2392.0,0.0,NOD
2016-04-01 05:45:00,5,280.0,0.0,0.0,1080.0,0.0,0.0,2756.0,0.0,NOD
2016-04-01 06:00:00,5,280.0,0.0,0.0,1080.0,0.0,0.0,2336.0,0.0,NOD
2016-04-01 06:15:00,5,280.0,0.0,0.0,920.0,0.0,0.0,2936.0,0.0,NOD
2016-04-01 06:30:00,5,280.0,0.0,0.0,40.0,0.0,0.0,632.0,0.0,NOD
2016-04-01 06:45:00,5,240.0,0.0,0.0,80.0,0.0,0.0,616.0,0.0,NOD
2016-04-01 07:00:00,5,280.0,0.0,0.0,40.0,0.0,0.0,468.0,0.0,NOD
2016-04-01 07:15:00,5,280.0,0.0,0.0,200.0,0.0,0.0,672.0,0.0,NOD
2016-04-01 07:30:00,5,80.0,0.0,0.0,1720.0,0.0,0.0,2148.0,0.0,NOD
2016-04-01 07:45:00,5,40.0,0.0,0.0,1840.0,0.0,0.0,2308.0,0.0,NOD
2016-04-01 08:00:00,5,40.0,0.0,0.0,480.0,0.0,0.0,736.0,0.0,NOD
2016-04-01 08:15:00,5,40.0,40.0,0.0,1000.0,0.0,4.0,1228.0,0.0,NOD
2016-04-01 08:30:00,5,0.0,40.0,0.0,1080.0,0.0,4.0,1288.0,0.0,NOD
2016-04-01 08:45:00,5,40.0,0.0,0.0,1080.0,0.0,0.0,1396.0,0.0,NOD
2016-04-01 09:00:00,5,40.0,0.0,0.0,1080.0,0.0,0.0,1252.0,0.0,NOD
2016-04-01 09:15:00,5,0.0,720.0,0.0,1040.0,0.0,0.0,472.0,0.0,NOD
2016-04-01 09:30:00,5,0.0,800.0,0.0,1080.0,0.0,0.0,424.0,0.0,NOD
2016-04-01 09:45:00,5,0.0,800.0,0.0,1040.0,0.0,0.0,552.0,0.0,NOD
2016-04-01 10:00:00,5,0.0,680.0,0.0,720.0,0.0,28.0,420.0,0.0,NOD
2016-04-01 10:15:00,5,0.0,400.0,0.0,40.0,0.0,76.0,84.0,0.0,NOD
2016-04-01 10:30:00,5,0.0,200.0,0.0,0.0,0.0,36.0,64.0,0.0,NOD
2016-04-01 10:45:00,5,0.0,240.0,0.0,0.0,0.0,80.0,64.0,0.0,NOD
2016-04-01 11:00:00,5,0.0,120.0,0.0,40.0,0.0,20.0,28.0,0.0,NOD
2016-04-01 11:15:00,5,0.0,320.0,0.0,0.0,0.0,16.0,16.0,0.0,NOD
2016-04-01 11:30:00,5,0.0,200.0,0.0,0.0,0.0,20.0,24.0,0.0,NOD
2016-04-01 11:45:00,5,0.0,120.0,0.0,40.0,0.0,16.0,0.0,0.0,NOD
2016-04-01 12:00:00,5,0.0,160.0,0.0,0.0,0.0,20.0,20.0,0.0,NOD
2016-04-01 12:15:00,5,0.0,240.0,0.0,40.0,0.0,28.0,28.0,0.0,NOD
2016-04-01 12:30:00,5,0.0,280.0,0.0,0.0,0.0,20.0,20.0,0.0,NOD
2016-04-01 12:45:00,5,0.0,200.0,0.0,0.0,0.0,28.0,56.0,0.0,NOD
2016-04-01 13:00:00,5,40.0,0.0,0.0,40.0,0.0,0.0,176.0,0.0,NOD
2016-04-01 13:15:00,5,40.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,NOD
2016-04-01 13:30:00,5,40.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,NOD
2016-04-01 13:45:00,5,40.0,0.0,0.0,40.0,0.0,0.0,336.0,0.0,NOD
2016-04-01 14:00:00,5,40.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,NOD
2016-04-01 14:15:00,5,40.0,0.0,0.0,40.0,0.0,0.0,204.0,0.0,NOD
2016-04-01 14:30:00,5,40.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,NOD
2016-04-01 14:45:00,5,40.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,NOD
2016-04-01 15:00:00,5,40.0,0.0,0.0,40.0,0.0,0.0,288.0,0.0,NOD
2016-04-01 15:15:00,5,40.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,NOD
2016-04-01 15:30:00,5,40.0,0.0,0.0,40.0,0.0,0.0,188.0,0.0,NOD
2016-04-01 15:45:00,5,40.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,NOD
2016-04-01 16:00:00,5,80.0,0.0,0.0,40.0,0.0,0.0,312.0,0.0,NOD
2016-04-01 16:15:00,5,40.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0,NOD
2016-04-01 16:30:00,5,40.0,0.0,0.0,0.0,0.0,0.0,268.0,0.0,NOD
2016-04-01 16:45:00,5,40.0,0.0,0.0,40.0,0.0,0.0,192.0,0.0,NOD
2016-04-01 17:00:00,5,40.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,NOD
2016-04-01 17:15:00,5,40.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,NOD
2016-04-01 17:30:00,5,40.0,0.0,0.0,40.0,0.0,0.0,264.0,0.0,NOD
2016-04-01 17:45:00,5,40.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,NOD
2016-04-01 18:00:00,5,40.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,NOD
2016-04-01 18:15:00,5,40.0,0.0,0.0,40.0,0.0,0.0,180.0,0.0,NOD
2016-04-01 18:30:00,5,40.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,NOD
2016-04-01 18:45:00,5,40.0,0.0,0.0,40.0,0.0,0.0,312.0,0.0,NOD
2016-04-01 19:00:00,5,40.0,0.0,0.0,0.0,0.0,0.0,444.0,0.0,NOD
2016-04-01 19:15:00,5,40.0,0.0,0.0,0.0,0.0,0.0,980.0,0.0,NOD
2016-04-01 19:30:00,5,80.0,0.0,0.0,40.0,0.0,0.0,3636.0,0.0,NOD
2016-04-01 19:45:00,5,40.0,0.0,0.0,0.0,0.0,0.0,1712.0,0.0,NOD
2016-04-01 20:00:00,5,40.0,0.0,0.0,0.0,0.0,0.0,464.0,0.0,NOD
2016-04-01 20:15:00,5,40.0,0.0,0.0,40.0,0.0,0.0,472.0,0.0,NOD
2016-04-01 20:30:00,5,40.0,0.0,0.0,0.0,0.0,0.0,436.0,0.0,NOD
2016-04-01 20:45:00,5,40.0,0.0,0.0,40.0,0.0,0.0,332.0,0.0,NOD
2016-04-01 21:00:00,5,40.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,NOD
2016-04-01 21:15:00,5,40.0,0.0,0.0,40.0,0.0,0.0,272.0,0.0,NOD
2016-04-01 21:30:00,5,40.0,0.0,0.0,0.0,0.0,0.0,332.0,0.0,NOD
2016-04-01 21:45:00,5,40.0,0.0,0.0,1320.0,0.0,0.0,1712.0,0.0,NOD
2016-04-01 22:00:00,5,40.0,0.0,0.0,1760.0,0.0,0.0,2272.0,0.0,NOD
2016-04-01 22:15:00,5,40.0,0.0,0.0,1440.0,0.0,0.0,2132.0,0.0,NOD
2016-04-01 22:30:00,5,80.0,0.0,0.0,0.0,0.0,0.0,384.0,0.0,NOD
2016-04-01 22:45:00,5,40.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,NOD
2016-04-01 23:00:00,5,40.0,0.0,0.0,40.0,0.0,0.0,508.0,0.0,NOD
2016-04-01 23:15:00,5,40.0,0.0,0.0,0.0,0.0,0.0,508.0,0.0,NOD
2016-04-01 23:30:00,5,40.0,0.0,0.0,0.0,0.0,0.0,388.0,0.0,NOD
2016-04-01 23:45:00,5,40.0,0.0,0.0,40.0,0.0,0.0,380.0,0.0,NOD
2016-04-02 00:00:00,5,40.0,0.0,0.0,40.0,0.0,0.0,396.0,0.0,NOD
