DateTime,Home,BI,BO,DW,HP,PV,SE,SI,WM,proposition
2016-04-01 00:00:00,25,0.0,0.0,0.0,0.0,0.0,0.0,2340.0,0.0,IHM
2016-04-01 00:15:00,25,0.0,0.0,0.0,0.0,0.0,0.0,1404.0,0.0,IHM
2016-04-01 00:30:00,25,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,IHM
2016-04-01 00:45:00,25,0.0,0.0,0.0,0.0,0.0,0.0,1224.0,0.0,IHM
2016-04-01 01:00:00,25,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,IHM
2016-04-01 01:15:00,25,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,IHM
2016-04-01 01:30:00,25,0.0,0.0,0.0,0.0,0.0,0.0,1428.0,0.0,IHM
2016-04-01 01:45:00,25,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,IHM
2016-04-01 02:00:00,25,0.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,IHM
2016-04-01 02:15:00,25,0.0,0.0,0.0,0.0,0.0,0.0,1368.0,0.0,IHM
2016-04-01 02:30:00,25,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,IHM
2016-04-01 02:45:00,25,0.0,0.0,0.0,0.0,0.0,0.0,776.0,0.0,IHM
2016-04-01 03:00:00,25,0.0,0.0,0.0,0.0,0.0,0.0,988.0,0.0,IHM
2016-04-01 03:15:00,25,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,IHM
2016-04-01 03:30:00,25,0.0,0.0,0.0,0.0,0.0,0.0,1192.0,0.0,IHM
2016-04-01 03:45:00,25,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,IHM
2016-04-01 04:00:00,25,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,IHM
2016-04-01 04:15:00,25,0.0,0.0,0.0,0.0,0.0,0.0,1644.0,0.0,IHM
2016-04-01 04:30:00,25,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.0,IHM
2016-04-01 04:45:00,25,0.0,0.0,0.0,0.0,0.0,0.0,544.0,0.0,IHM
