DateTime,Home,BI,BO,DW,HP,PV,SE,SI,WM,proposition,UL
2016-04-01 00:00:00,6,520.0,320.0,0.0,40.0,4.0,108.0,604.0,0.0,ZIH,260.0
2016-04-01 00:15:00,6,280.0,320.0,0.0,0.0,0.0,64.0,512.0,0.0,ZIH,488.0
2016-04-01 00:30:00,6,400.0,280.0,48.0,0.0,0.0,124.0,484.0,0.0,ZIH,192.0
2016-04-01 00:45:00,6,560.0,360.0,1472.0,80.0,4.0,44.0,1724.0,0.0,ZIH,-68.0
2016-04-01 01:00:00,6,360.0,280.0,120.0,40.0,0.0,88.0,648.0,0.0,ZIH,320.0
2016-04-01 01:15:00,6,320.0,240.0,60.0,80.0,0.0,68.0,468.0,0.0,ZIH,180.0
2016-04-01 01:30:00,6,320.0,240.0,56.0,40.0,4.0,96.0,368.0,0.0,ZIH,100.0
2016-04-01 01:45:00,6,480.0,320.0,68.0,80.0,0.0,116.0,520.0,0.0,ZIH,96.0
2016-04-01 02:00:00,6,320.0,280.0,84.0,40.0,4.0,72.0,548.0,0.0,ZIH,316.0
2016-04-01 02:15:00,6,600.0,400.0,1920.0,80.0,0.0,16.0,2268.0,0.0,ZIH,52.0
2016-04-01 02:30:00,6,280.0,240.0,0.0,120.0,0.0,120.0,272.0,0.0,ZIH,-8.0
2016-04-01 02:45:00,6,560.0,440.0,0.0,2240.0,4.0,0.0,2524.0,0.0,ZIH,168.0
2016-04-01 03:00:00,6,280.0,240.0,4.0,560.0,0.0,84.0,1036.0,0.0,ZIH,348.0
2016-04-01 03:15:00,6,320.0,200.0,0.0,80.0,0.0,100.0,348.0,0.0,ZIH,48.0
2016-04-01 03:30:00,6,400.0,280.0,0.0,40.0,4.0,112.0,480.0,0.0,ZIH,212.0
2016-04-01 03:45:00,6,320.0,240.0,0.0,80.0,0.0,132.0,352.0,0.0,ZIH,60.0
2016-04-01 04:00:00,6,320.0,240.0,0.0,40.0,4.0,128.0,336.0,0.0,ZIH,92.0
2016-04-01 04:15:00,6,280.0,160.0,0.0,80.0,0.0,80.0,484.0,0.0,ZIH,204.0
2016-04-01 04:30:00,6,320.0,240.0,0.0,80.0,0.0,68.0,348.0,0.0,ZIH,120.0
2016-04-01 04:45:00,6,240.0,200.0,0.0,40.0,4.0,116.0,244.0,0.0,ZIH,52.0
2016-04-01 05:00:00,6,480.0,280.0,0.0,520.0,0.0,80.0,724.0,0.0,ZIH,-76.0
2016-04-01 05:15:00,6,520.0,480.0,0.0,1720.0,0.0,0.0,2084.0,0.0,ZIH,324.0
2016-04-01 05:30:00,6,480.0,360.0,0.0,1520.0,4.0,64.0,1992.0,0.0,ZIH,292.0
2016-04-01 05:45:00,6,200.0,120.0,0.0,0.0,0.0,60.0,220.0,0.0,ZIH,80.0
2016-04-01 06:00:00,6,400.0,240.0,0.0,560.0,4.0,80.0,780.0,0.0,ZIH,-16.0
2016-04-01 06:15:00,6,600.0,440.0,0.0,1240.0,0.0,0.0,1596.0,0.0,ZIH,196.0
2016-04-01 06:30:00,6,520.0,480.0,0.0,1280.0,0.0,0.0,1552.0,0.0,ZIH,232.0
2016-04-01 06:45:00,6,600.0,400.0,0.0,1280.0,4.0,0.0,1508.0,0.0,ZIH,32.0
2016-04-01 07:00:00,6,600.0,440.0,0.0,1320.0,0.0,0.0,1512.0,0.0,ZIH,32.0
2016-04-01 07:15:00,6,520.0,440.0,0.0,1280.0,0.0,0.0,1648.0,0.0,ZIH,288.0
2016-04-01 07:30:00,6,600.0,400.0,0.0,1320.0,4.0,0.0,1644.0,0.0,ZIH,128.0
2016-04-01 07:45:00,6,320.0,240.0,0.0,120.0,0.0,100.0,444.0,0.0,ZIH,144.0
2016-04-01 08:00:00,6,320.0,280.0,0.0,80.0,4.0,152.0,392.0,0.0,ZIH,124.0
2016-04-01 08:15:00,6,360.0,240.0,0.0,40.0,0.0,128.0,344.0,0.0,ZIH,56.0
2016-04-01 08:30:00,6,320.0,240.0,0.0,80.0,0.0,88.0,420.0,0.0,ZIH,172.0
2016-04-01 08:45:00,6,320.0,240.0,0.0,80.0,4.0,124.0,472.0,0.0,ZIH,192.0
2016-04-01 09:00:00,6,600.0,400.0,0.0,1200.0,0.0,36.0,1780.0,0.0,ZIH,344.0
2016-04-01 09:15:00,6,520.0,440.0,0.0,2200.0,0.0,0.0,2700.0,0.0,ZIH,420.0
2016-04-01 09:30:00,6,400.0,280.0,0.0,80.0,8.0,120.0,520.0,0.0,ZIH,208.0
2016-04-01 09:45:00,6,320.0,280.0,0.0,40.0,28.0,96.0,372.0,0.0,ZIH,224.0
2016-04-01 10:00:00,6,400.0,280.0,0.0,80.0,48.0,100.0,600.0,0.0,ZIH,348.0
2016-04-01 10:15:00,6,360.0,240.0,0.0,40.0,64.0,68.0,372.0,0.0,ZIH,208.0
2016-04-01 10:30:00,6,160.0,80.0,0.0,0.0,80.0,12.0,208.0,0.0,ZIH,196.0
2016-04-01 10:45:00,6,200.0,200.0,0.0,40.0,92.0,56.0,344.0,0.0,ZIH,340.0
2016-04-01 11:00:00,6,240.0,120.0,0.0,0.0,112.0,60.0,392.0,0.0,ZIH,324.0
2016-04-01 11:15:00,6,40.0,80.0,0.0,0.0,132.0,52.0,212.0,0.0,ZIH,332.0
2016-04-01 11:30:00,6,120.0,40.0,0.0,40.0,148.0,48.0,120.0,0.0,ZIH,100.0
2016-04-01 11:45:00,6,120.0,80.0,0.0,0.0,160.0,56.0,108.0,0.0,ZIH,172.0
2016-04-01 12:00:00,6,80.0,0.0,0.0,0.0,172.0,8.0,48.0,0.0,ZIH,132.0
2016-04-01 12:15:00,6,160.0,40.0,0.0,40.0,220.0,56.0,168.0,0.0,ZIH,172.0
2016-04-01 12:30:00,6,40.0,0.0,0.0,0.0,284.0,12.0,12.0,0.0,ZIH,244.0
2016-04-01 12:45:00,6,120.0,0.0,0.0,0.0,292.0,12.0,8.0,0.0,ZIH,168.0
2016-04-01 13:00:00,6,200.0,0.0,0.0,40.0,312.0,8.0,4.0,0.0,ZIH,68.0
2016-04-01 13:15:00,6,160.0,80.0,0.0,0.0,364.0,64.0,84.0,0.0,ZIH,304.0
