DateTime,Home,BI,BO,DW,HP,PV,SE,SI,WM,proposition,UL
2016-04-01 00:00:00,11,40.0,0.0,0.0,1520.0,0.0,0.0,2072.0,0.0,ZIH,512.0
2016-04-01 00:15:00,11,40.0,0.0,0.0,1560.0,0.0,0.0,2056.0,0.0,ZIH,456.0
2016-04-01 00:30:00,11,40.0,0.0,0.0,1520.0,0.0,0.0,1948.0,0.0,ZIH,388.0
2016-04-01 00:45:00,11,40.0,0.0,0.0,1560.0,0.0,0.0,1884.0,0.0,ZIH,284.0
2016-04-01 01:00:00,11,80.0,40.0,0.0,1560.0,0.0,0.0,1876.0,0.0,ZIH,276.0
2016-04-01 01:15:00,11,40.0,0.0,0.0,1600.0,0.0,0.0,1772.0,0.0,ZIH,132.0
2016-04-01 01:30:00,11,40.0,0.0,0.0,1560.0,0.0,0.0,1940.0,0.0,ZIH,340.0
2016-04-01 01:45:00,11,40.0,0.0,0.0,1560.0,0.0,0.0,1776.0,0.0,ZIH,176.0
2016-04-01 02:00:00,11,40.0,40.0,0.0,1600.0,0.0,0.0,1868.0,0.0,ZIH,268.0
2016-04-01 02:15:00,11,40.0,0.0,0.0,1560.0,0.0,0.0,1880.0,0.0,ZIH,280.0
2016-04-01 02:30:00,11,80.0,0.0,0.0,1880.0,0.0,0.0,2112.0,0.0,ZIH,152.0
2016-04-01 02:45:00,11,40.0,0.0,0.0,1600.0,0.0,0.0,1816.0,0.0,ZIH,176.0
2016-04-01 03:00:00,11,40.0,40.0,0.0,1600.0,0.0,0.0,1788.0,0.0,ZIH,188.0
2016-04-01 03:15:00,11,40.0,0.0,0.0,1560.0,0.0,0.0,1852.0,0.0,ZIH,252.0
2016-04-01 03:30:00,11,40.0,0.0,0.0,1600.0,0.0,0.0,1864.0,0.0,ZIH,224.0
2016-04-01 03:45:00,11,40.0,0.0,0.0,1600.0,0.0,0.0,1848.0,0.0,ZIH,208.0
2016-04-01 04:00:00,11,40.0,0.0,0.0,1640.0,0.0,0.0,1868.0,0.0,ZIH,188.0
2016-04-01 04:15:00,11,80.0,40.0,0.0,1600.0,0.0,0.0,1804.0,0.0,ZIH,164.0
2016-04-01 04:30:00,11,40.0,0.0,0.0,1600.0,0.0,0.0,1812.0,0.0,ZIH,172.0
2016-04-01 04:45:00,11,40.0,0.0,0.0,1600.0,0.0,0.0,1916.0,0.0,ZIH,276.0
2016-04-01 05:00:00,11,40.0,0.0,0.0,1600.0,0.0,0.0,1836.0,0.0,ZIH,196.0
2016-04-01 05:15:00,11,40.0,0.0,0.0,1640.0,0.0,0.0,1872.0,0.0,ZIH,192.0
2016-04-01 05:30:00,11,40.0,40.0,0.0,1600.0,0.0,0.0,1884.0,0.0,ZIH,284.0
2016-04-01 05:45:00,11,40.0,0.0,0.0,1880.0,0.0,0.0,2092.0,0.0,ZIH,172.0
2016-04-01 06:00:00,11,80.0,0.0,0.0,1640.0,0.0,0.0,1872.0,0.0,ZIH,152.0
2016-04-01 06:15:00,11,40.0,0.0,0.0,1600.0,0.0,0.0,1892.0,0.0,ZIH,252.0
2016-04-01 06:30:00,11,40.0,40.0,0.0,1640.0,0.0,0.0,1816.0,0.0,ZIH,176.0
2016-04-01 06:45:00,11,40.0,0.0,0.0,1640.0,0.0,0.0,1872.0,0.0,ZIH,192.0
2016-04-01 07:00:00,11,40.0,0.0,0.0,1600.0,0.0,0.0,1888.0,0.0,ZIH,248.0
2016-04-01 07:15:00,11,40.0,0.0,0.0,1640.0,0.0,0.0,1852.0,0.0,ZIH,172.0
2016-04-01 07:30:00,11,40.0,0.0,0.0,1640.0,0.0,0.0,1892.0,0.0,ZIH,212.0
2016-04-01 07:45:00,11,40.0,40.0,0.0,1640.0,0.0,0.0,1860.0,0.0,ZIH,220.0
2016-04-01 08:00:00,11,80.0,0.0,0.0,1600.0,0.0,0.0,1820.0,0.0,ZIH,140.0
2016-04-01 08:15:00,11,40.0,0.0,0.0,2240.0,0.0,0.0,2380.0,0.0,ZIH,100.0
2016-04-01 08:30:00,11,40.0,0.0,0.0,3360.0,0.0,0.0,3748.0,0.0,ZIH,348.0
2016-04-01 08:45:00,11,40.0,40.0,0.0,2520.0,0.0,0.0,2780.0,0.0,ZIH,260.0
2016-04-01 09:00:00,11,40.0,0.0,0.0,3400.0,0.0,0.0,3704.0,0.0,ZIH,264.0
2016-04-01 09:15:00,11,40.0,0.0,0.0,2480.0,0.0,0.0,2864.0,0.0,ZIH,344.0
2016-04-01 09:30:00,11,80.0,0.0,0.0,2440.0,0.0,0.0,2828.0,0.0,ZIH,308.0
2016-04-01 09:45:00,11,40.0,0.0,0.0,2440.0,8.0,0.0,3060.0,0.0,ZIH,588.0
2016-04-01 10:00:00,11,40.0,40.0,0.0,2040.0,24.0,0.0,2620.0,0.0,ZIH,604.0
2016-04-01 10:15:00,11,40.0,0.0,0.0,2320.0,40.0,0.0,2760.0,0.0,ZIH,440.0
2016-04-01 10:30:00,11,40.0,0.0,0.0,2200.0,56.0,0.0,2632.0,0.0,ZIH,448.0
2016-04-01 10:45:00,11,40.0,0.0,0.0,80.0,64.0,0.0,452.0,0.0,ZIH,396.0
2016-04-01 11:00:00,11,40.0,0.0,0.0,80.0,80.0,0.0,448.0,0.0,ZIH,408.0
2016-04-01 11:15:00,11,40.0,0.0,0.0,80.0,100.0,0.0,424.0,0.0,ZIH,404.0
