DateTime,Home,BI,BO,DW,HP,PV,SE,SI,WM,proposition
2016-04-01 08:45:00,3,0.0,0.0,0.0,1600.0,0.0,0.0,1864.0,0.0,BMZ
2016-04-01 09:00:00,3,0.0,0.0,4.0,2560.0,0.0,0.0,3048.0,0.0,BMZ
2016-04-01 09:15:00,3,0.0,0.0,4.0,2400.0,0.0,0.0,3364.0,24.0,BMZ
2016-04-01 09:30:00,3,0.0,0.0,8.0,2360.0,32.0,0.0,5048.0,1928.0,BMZ
2016-04-01 09:45:00,3,0.0,0.0,104.0,2640.0,224.0,0.0,4268.0,960.0,BMZ
2016-04-01 10:00:00,3,0.0,0.0,8.0,1600.0,492.0,68.0,1844.0,252.0,BMZ
2016-04-01 10:15:00,3,0.0,0.0,8.0,40.0,732.0,396.0,0.0,76.0,BMZ
2016-04-01 10:30:00,3,0.0,0.0,0.0,40.0,952.0,616.0,0.0,72.0,BMZ
2016-04-01 10:45:00,3,0.0,0.0,0.0,80.0,1152.0,804.0,0.0,60.0,BMZ
2016-04-01 11:00:00,3,0.0,0.0,4.0,40.0,1352.0,856.0,0.0,80.0,BMZ
2016-04-01 11:15:00,3,0.0,0.0,0.0,40.0,1484.0,872.0,0.0,88.0,BMZ
2016-04-01 11:30:00,3,0.0,0.0,72.0,80.0,1588.0,1036.0,40.0,96.0,BMZ
2016-04-01 11:45:00,3,0.0,0.0,4.0,40.0,1744.0,1008.0,0.0,336.0,BMZ
2016-04-01 12:00:00,3,0.0,0.0,0.0,80.0,1820.0,1372.0,0.0,0.0,BMZ
2016-04-01 12:15:00,3,0.0,0.0,4.0,40.0,1912.0,1480.0,0.0,0.0,BMZ
2016-04-01 12:30:00,3,0.0,0.0,44.0,80.0,1944.0,1456.0,8.0,0.0,BMZ
2016-04-01 12:45:00,3,0.0,0.0,48.0,720.0,2032.0,984.0,188.0,4.0,BMZ
2016-04-01 13:00:00,3,0.0,0.0,0.0,1840.0,2144.0,4.0,2168.0,12.0,BMZ
2016-04-01 13:15:00,3,0.0,0.0,4.0,40.0,2256.0,0.0,2756.0,1824.0,BMZ
2016-04-01 13:30:00,3,0.0,0.0,0.0,40.0,2136.0,236.0,900.0,676.0,BMZ
2016-04-01 13:45:00,3,0.0,0.0,0.0,80.0,2392.0,1468.0,36.0,232.0,BMZ
2016-04-01 14:00:00,3,0.0,0.0,4.0,40.0,1976.0,1564.0,0.0,84.0,BMZ
2016-04-01 14:15:00,3,0.0,0.0,80.0,40.0,2092.0,1468.0,108.0,104.0,BMZ
2016-04-01 14:30:00,3,0.0,0.0,0.0,80.0,2384.0,2100.0,0.0,4.0,BMZ
2016-04-01 14:45:00,3,0.0,0.0,4.0,40.0,2344.0,2044.0,0.0,0.0,BMZ
2016-04-01 15:00:00,3,0.0,0.0,0.0,80.0,2344.0,2096.0,0.0,0.0,BMZ
2016-04-01 15:15:00,3,0.0,0.0,0.0,40.0,2296.0,768.0,4.0,0.0,BMZ
2016-04-01 15:30:00,3,0.0,0.0,4.0,1680.0,2276.0,684.0,920.0,4.0,BMZ
2016-04-01 15:45:00,3,0.0,0.0,0.0,1840.0,2224.0,376.0,1736.0,0.0,BMZ
2016-04-01 16:00:00,3,0.0,0.0,0.0,40.0,2136.0,804.0,160.0,0.0,BMZ
2016-04-01 16:15:00,3,0.0,0.0,4.0,80.0,2096.0,56.0,1288.0,0.0,BMZ
2016-04-01 16:30:00,3,0.0,0.0,0.0,40.0,2020.0,52.0,900.0,0.0,BMZ
2016-04-01 16:45:00,3,0.0,0.0,4.0,40.0,1912.0,52.0,592.0,0.0,BMZ
2016-04-01 17:00:00,3,0.0,0.0,0.0,0.0,1540.0,400.0,456.0,0.0,BMZ
2016-04-01 17:15:00,3,0.0,0.0,0.0,40.0,1640.0,1344.0,0.0,0.0,BMZ
2016-04-01 17:30:00,3,0.0,0.0,4.0,0.0,1056.0,860.0,4.0,0.0,BMZ
2016-04-01 17:45:00,3,0.0,0.0,0.0,0.0,1224.0,928.0,0.0,0.0,BMZ
2016-04-01 18:00:00,3,0.0,0.0,0.0,40.0,1044.0,748.0,0.0,0.0,BMZ
2016-04-01 18:15:00,3,0.0,0.0,4.0,0.0,716.0,524.0,0.0,0.0,BMZ
2016-04-01 18:30:00,3,0.0,0.0,0.0,40.0,696.0,456.0,4.0,0.0,BMZ
2016-04-01 18:45:00,3,0.0,0.0,0.0,1360.0,748.0,276.0,1104.0,0.0,BMZ
2016-04-01 19:00:00,3,0.0,0.0,4.0,880.0,620.0,288.0,736.0,0.0,BMZ
2016-04-01 19:15:00,3,0.0,0.0,0.0,0.0,544.0,336.0,0.0,0.0,BMZ
2016-04-01 19:30:00,3,0.0,0.0,0.0,0.0,516.0,256.0,4.0,0.0,BMZ
2016-04-01 19:45:00,3,0.0,0.0,4.0,40.0,412.0,92.0,812.0,0.0,BMZ
2016-04-01 20:00:00,3,0.0,0.0,0.0,0.0,308.0,0.0,2708.0,0.0,BMZ
2016-04-01 20:15:00,3,0.0,0.0,4.0,40.0,296.0,0.0,356.0,0.0,BMZ
2016-04-01 20:30:00,3,0.0,0.0,0.0,80.0,308.0,4.0,32.0,0.0,BMZ
2016-04-01 20:45:00,3,0.0,0.0,0.0,40.0,236.0,0.0,84.0,0.0,BMZ
2016-04-01 21:00:00,3,0.0,0.0,4.0,40.0,180.0,0.0,208.0,0.0,BMZ
2016-04-01 21:15:00,3,0.0,0.0,0.0,80.0,136.0,0.0,248.0,0.0,BMZ
2016-04-01 21:30:00,3,0.0,0.0,4.0,40.0,92.0,0.0,272.0,0.0,BMZ
2016-04-01 21:45:00,3,0.0,0.0,8.0,80.0,56.0,0.0,688.0,0.0,BMZ
2016-04-01 22:00:00,3,0.0,0.0,12.0,40.0,12.0,0.0,840.0,0.0,BMZ
2016-04-01 22:15:00,3,0.0,0.0,8.0,80.0,4.0,0.0,400.0,0.0,BMZ
2016-04-01 22:30:00,3,0.0,0.0,8.0,40.0,0.0,0.0,488.0,0.0,BMZ
2016-04-01 22:45:00,3,0.0,0.0,12.0,40.0,0.0,0.0,680.0,0.0,BMZ
2016-04-01 23:00:00,3,0.0,0.0,8.0,80.0,0.0,0.0,644.0,0.0,BMZ
2016-04-01 23:15:00,3,0.0,0.0,8.0,40.0,0.0,0.0,656.0,0.0,BMZ
2016-04-01 23:30:00,3,0.0,0.0,12.0,1000.0,0.0,0.0,1608.0,0.0,BMZ
2016-04-01 23:45:00,3,0.0,0.0,8.0,1520.0,0.0,0.0,2188.0,0.0,BMZ
2016-04-02 00:00:00,3,0.0,0.0,12.0,1560.0,0.0,0.0,2208.0,0.0,BMZ
