DateTime,Home,BI,BO,DW,HP,PV,SE,SI,WM,proposition
2016-04-01 00:00:00,16,40.0,0.0,4.0,1000.0,0.0,0.0,1336.0,0.0,NOD
2016-04-01 00:15:00,16,40.0,0.0,0.0,1040.0,0.0,0.0,1248.0,0.0,NOD
2016-04-01 00:30:00,16,40.0,0.0,4.0,1000.0,0.0,0.0,1200.0,0.0,NOD
2016-04-01 00:45:00,16,40.0,0.0,0.0,1040.0,0.0,0.0,1216.0,0.0,NOD
2016-04-01 01:00:00,16,40.0,0.0,0.0,1040.0,0.0,0.0,1216.0,0.0,NOD
2016-04-01 01:15:00,16,280.0,0.0,4.0,1000.0,0.0,0.0,1432.0,0.0,NOD
2016-04-01 01:30:00,16,240.0,0.0,0.0,1040.0,0.0,0.0,1444.0,0.0,NOD
2016-04-01 01:45:00,16,280.0,0.0,4.0,1040.0,0.0,0.0,1448.0,0.0,NOD
2016-04-01 02:00:00,16,280.0,0.0,0.0,1040.0,0.0,0.0,1460.0,0.0,NOD
2016-04-01 02:15:00,16,240.0,0.0,1160.0,1040.0,0.0,0.0,2556.0,0.0,NOD
2016-04-01 02:30:00,16,280.0,0.0,740.0,1040.0,0.0,0.0,2236.0,0.0,NOD
2016-04-01 02:45:00,16,280.0,0.0,1284.0,1080.0,0.0,0.0,2700.0,0.0,NOD
2016-04-01 03:00:00,16,240.0,0.0,68.0,1040.0,0.0,0.0,1568.0,0.0,NOD
2016-04-01 03:15:00,16,280.0,0.0,52.0,1080.0,0.0,0.0,1508.0,0.0,NOD
2016-04-01 03:30:00,16,280.0,0.0,64.0,1040.0,0.0,0.0,1496.0,0.0,NOD
2016-04-01 03:45:00,16,240.0,0.0,1768.0,1080.0,0.0,0.0,3260.0,0.0,NOD
2016-04-01 04:00:00,16,280.0,0.0,4.0,360.0,0.0,0.0,816.0,0.0,NOD
2016-04-01 04:15:00,16,280.0,0.0,0.0,80.0,0.0,0.0,456.0,0.0,NOD
2016-04-01 04:30:00,16,240.0,0.0,0.0,40.0,0.0,0.0,448.0,0.0,NOD
2016-04-01 04:45:00,16,280.0,0.0,0.0,80.0,0.0,0.0,456.0,0.0,NOD
2016-04-01 05:00:00,16,280.0,0.0,0.0,40.0,0.0,0.0,460.0,0.0,NOD
2016-04-01 05:15:00,16,280.0,0.0,0.0,80.0,0.0,0.0,452.0,0.0,NOD
2016-04-01 05:30:00,16,240.0,0.0,0.0,40.0,0.0,0.0,452.0,0.0,NOD
2016-04-01 05:45:00,16,280.0,0.0,0.0,1000.0,0.0,0.0,1392.0,0.0,NOD
2016-04-01 06:00:00,16,280.0,0.0,0.0,1040.0,0.0,0.0,1424.0,0.0,NOD
2016-04-01 06:15:00,16,240.0,0.0,0.0,1040.0,0.0,0.0,1436.0,0.0,NOD
2016-04-01 06:30:00,16,280.0,0.0,0.0,1040.0,0.0,0.0,1440.0,0.0,NOD
2016-04-01 06:45:00,16,280.0,0.0,0.0,1080.0,0.0,0.0,1448.0,0.0,NOD
2016-04-01 07:00:00,16,240.0,0.0,0.0,1040.0,0.0,0.0,1464.0,0.0,NOD
2016-04-01 07:15:00,16,280.0,0.0,0.0,1080.0,0.0,0.0,1456.0,0.0,NOD
2016-04-01 07:30:00,16,280.0,0.0,0.0,1040.0,0.0,0.0,1452.0,0.0,NOD
2016-04-01 07:45:00,16,240.0,0.0,0.0,1080.0,0.0,0.0,1452.0,0.0,NOD
2016-04-01 08:00:00,16,280.0,0.0,0.0,1040.0,0.0,0.0,1464.0,0.0,NOD
2016-04-01 08:15:00,16,120.0,0.0,0.0,1080.0,0.0,0.0,1304.0,0.0,NOD
2016-04-01 08:30:00,16,40.0,0.0,0.0,1080.0,0.0,0.0,1240.0,0.0,NOD
2016-04-01 08:45:00,16,40.0,0.0,0.0,1040.0,0.0,0.0,1240.0,0.0,NOD
2016-04-01 09:00:00,16,40.0,0.0,0.0,1480.0,0.0,0.0,1628.0,0.0,NOD
2016-04-01 09:15:00,16,0.0,800.0,0.0,1640.0,0.0,0.0,1160.0,0.0,NOD
2016-04-01 09:30:00,16,0.0,800.0,0.0,1600.0,0.0,0.0,1080.0,0.0,NOD
2016-04-01 09:45:00,16,0.0,800.0,0.0,1680.0,0.0,0.0,1076.0,0.0,NOD
2016-04-01 10:00:00,16,0.0,760.0,0.0,1800.0,0.0,0.0,1200.0,0.0,NOD
2016-04-01 10:15:00,16,0.0,520.0,0.0,720.0,0.0,36.0,536.0,0.0,NOD
2016-04-01 10:30:00,16,0.0,200.0,0.0,80.0,0.0,8.0,4.0,0.0,NOD
2016-04-01 10:45:00,16,0.0,160.0,0.0,40.0,0.0,8.0,4.0,0.0,NOD
2016-04-01 11:00:00,16,0.0,160.0,0.0,80.0,0.0,4.0,8.0,0.0,NOD
2016-04-01 11:15:00,16,0.0,160.0,0.0,40.0,0.0,8.0,8.0,0.0,NOD
2016-04-01 11:30:00,16,0.0,160.0,0.0,40.0,0.0,4.0,4.0,0.0,NOD
2016-04-01 11:45:00,16,0.0,160.0,0.0,80.0,0.0,4.0,8.0,0.0,NOD
2016-04-01 12:00:00,16,0.0,160.0,0.0,40.0,0.0,4.0,8.0,0.0,NOD
2016-04-01 12:15:00,16,0.0,200.0,0.0,80.0,0.0,8.0,8.0,0.0,NOD
2016-04-01 12:30:00,16,0.0,160.0,0.0,40.0,0.0,4.0,4.0,0.0,NOD
2016-04-01 12:45:00,16,0.0,40.0,0.0,80.0,0.0,4.0,152.0,0.0,NOD
2016-04-01 13:00:00,16,40.0,0.0,0.0,40.0,0.0,0.0,188.0,0.0,NOD
2016-04-01 13:15:00,16,40.0,0.0,0.0,40.0,0.0,0.0,200.0,0.0,NOD
2016-04-01 13:30:00,16,40.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,NOD
2016-04-01 13:45:00,16,0.0,0.0,0.0,40.0,0.0,0.0,204.0,0.0,NOD
2016-04-01 14:00:00,16,40.0,0.0,0.0,80.0,0.0,0.0,204.0,0.0,NOD
2016-04-01 14:15:00,16,40.0,0.0,0.0,40.0,0.0,0.0,200.0,0.0,NOD
2016-04-01 14:30:00,16,40.0,0.0,0.0,40.0,0.0,0.0,224.0,0.0,NOD
2016-04-01 14:45:00,16,40.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,NOD
2016-04-01 15:00:00,16,0.0,0.0,0.0,40.0,0.0,0.0,208.0,0.0,NOD
2016-04-01 15:15:00,16,40.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,NOD
2016-04-01 15:30:00,16,40.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,NOD
2016-04-01 15:45:00,16,40.0,0.0,0.0,40.0,0.0,0.0,180.0,0.0,NOD
2016-04-01 16:00:00,16,40.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,NOD
2016-04-01 16:15:00,16,40.0,0.0,0.0,40.0,0.0,0.0,228.0,0.0,NOD
2016-04-01 16:30:00,16,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,NOD
2016-04-01 16:45:00,16,40.0,0.0,0.0,40.0,0.0,0.0,216.0,0.0,NOD
2016-04-01 17:00:00,16,40.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,NOD
2016-04-01 17:15:00,16,40.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,NOD
2016-04-01 17:30:00,16,0.0,0.0,0.0,40.0,0.0,0.0,152.0,0.0,NOD
2016-04-01 17:45:00,16,40.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,NOD
2016-04-01 18:00:00,16,40.0,0.0,0.0,40.0,0.0,0.0,140.0,0.0,NOD
2016-04-01 18:15:00,16,40.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,NOD
2016-04-01 18:30:00,16,40.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,NOD
2016-04-01 18:45:00,16,0.0,0.0,0.0,40.0,0.0,0.0,204.0,0.0,NOD
2016-04-01 19:00:00,16,40.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,NOD
2016-04-01 19:15:00,16,40.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,NOD
2016-04-01 19:30:00,16,40.0,0.0,0.0,40.0,0.0,0.0,176.0,0.0,NOD
