DateTime,Home,BI,BO,DW,HP,PV,SE,SI,WM,proposition,UL
2016-04-01 00:00:00,9,40.0,0.0,0.0,1680.0,0.0,0.0,2380.0,0.0,ZIH,660.0
2016-04-01 00:15:00,9,40.0,0.0,0.0,1760.0,4.0,0.0,2408.0,0.0,ZIH,612.0
2016-04-01 00:30:00,9,40.0,0.0,0.0,320.0,0.0,0.0,1028.0,0.0,ZIH,668.0
2016-04-01 00:45:00,9,40.0,0.0,0.0,40.0,0.0,0.0,312.0,0.0,ZIH,232.0
2016-04-01 01:00:00,9,40.0,0.0,0.0,240.0,0.0,0.0,500.0,0.0,ZIH,220.0
2016-04-01 01:15:00,9,40.0,40.0,0.0,1000.0,4.0,0.0,1260.0,0.0,ZIH,264.0
2016-04-01 01:30:00,9,40.0,0.0,0.0,520.0,0.0,0.0,672.0,0.0,ZIH,112.0
2016-04-01 01:45:00,9,40.0,0.0,0.0,40.0,0.0,0.0,256.0,0.0,ZIH,176.0
2016-04-01 02:00:00,9,0.0,0.0,0.0,40.0,4.0,0.0,204.0,0.0,ZIH,168.0
2016-04-01 02:15:00,9,40.0,0.0,0.0,440.0,0.0,0.0,684.0,0.0,ZIH,204.0
2016-04-01 02:30:00,9,40.0,0.0,0.0,1000.0,0.0,0.0,1268.0,0.0,ZIH,228.0
2016-04-01 02:45:00,9,40.0,0.0,0.0,360.0,0.0,0.0,512.0,0.0,ZIH,112.0
2016-04-01 03:00:00,9,40.0,0.0,0.0,40.0,4.0,0.0,232.0,0.0,ZIH,156.0
2016-04-01 03:15:00,9,40.0,0.0,0.0,320.0,0.0,0.0,468.0,0.0,ZIH,108.0
2016-04-01 03:30:00,9,40.0,0.0,0.0,1040.0,0.0,0.0,1216.0,0.0,ZIH,136.0
2016-04-01 03:45:00,9,40.0,0.0,0.0,480.0,0.0,0.0,688.0,0.0,ZIH,168.0
2016-04-01 04:00:00,9,40.0,0.0,0.0,40.0,4.0,0.0,244.0,0.0,ZIH,168.0
2016-04-01 04:15:00,9,0.0,0.0,0.0,40.0,0.0,0.0,268.0,0.0,ZIH,228.0
2016-04-01 04:30:00,9,40.0,40.0,0.0,1000.0,0.0,0.0,1116.0,0.0,ZIH,116.0
2016-04-01 04:45:00,9,40.0,0.0,0.0,800.0,0.0,0.0,1016.0,0.0,ZIH,176.0
2016-04-01 05:00:00,9,40.0,0.0,0.0,40.0,4.0,0.0,200.0,0.0,ZIH,124.0
2016-04-01 05:15:00,9,40.0,0.0,0.0,40.0,0.0,0.0,216.0,0.0,ZIH,136.0
2016-04-01 05:30:00,9,40.0,0.0,0.0,520.0,0.0,0.0,772.0,0.0,ZIH,212.0
2016-04-01 05:45:00,9,40.0,0.0,0.0,1040.0,0.0,0.0,1212.0,0.0,ZIH,132.0
2016-04-01 06:00:00,9,40.0,0.0,0.0,240.0,4.0,0.0,404.0,0.0,ZIH,128.0
2016-04-01 06:15:00,9,0.0,0.0,0.0,40.0,0.0,0.0,184.0,0.0,ZIH,144.0
2016-04-01 06:30:00,9,40.0,0.0,0.0,40.0,0.0,0.0,196.0,0.0,ZIH,116.0
2016-04-01 06:45:00,9,40.0,0.0,0.0,600.0,4.0,0.0,780.0,0.0,ZIH,144.0
2016-04-01 07:00:00,9,40.0,0.0,0.0,1040.0,0.0,0.0,1240.0,0.0,ZIH,160.0
2016-04-01 07:15:00,9,40.0,0.0,0.0,200.0,0.0,0.0,516.0,0.0,ZIH,276.0
2016-04-01 07:30:00,9,40.0,0.0,0.0,40.0,0.0,0.0,240.0,0.0,ZIH,160.0
2016-04-01 07:45:00,9,40.0,0.0,0.0,200.0,4.0,0.0,372.0,0.0,ZIH,136.0
2016-04-01 08:00:00,9,40.0,40.0,0.0,1000.0,0.0,0.0,1180.0,0.0,ZIH,180.0
2016-04-01 08:15:00,9,40.0,0.0,0.0,800.0,0.0,0.0,960.0,0.0,ZIH,120.0
2016-04-01 08:30:00,9,0.0,0.0,0.0,40.0,0.0,0.0,224.0,0.0,ZIH,184.0
2016-04-01 08:45:00,9,40.0,0.0,0.0,80.0,4.0,0.0,216.0,0.0,ZIH,100.0
2016-04-01 09:00:00,9,40.0,0.0,0.0,1480.0,0.0,0.0,2020.0,0.0,ZIH,500.0
2016-04-01 09:15:00,9,40.0,0.0,0.0,1760.0,0.0,0.0,2312.0,0.0,ZIH,512.0
2016-04-01 09:30:00,9,40.0,0.0,0.0,120.0,0.0,0.0,480.0,0.0,ZIH,320.0
2016-04-01 09:45:00,9,40.0,0.0,0.0,0.0,4.0,0.0,488.0,0.0,ZIH,452.0
2016-04-01 10:00:00,9,40.0,0.0,0.0,40.0,16.0,0.0,440.0,0.0,ZIH,376.0
2016-04-01 10:15:00,9,40.0,0.0,0.0,40.0,100.0,0.0,348.0,0.0,ZIH,368.0
2016-04-01 10:30:00,9,40.0,0.0,0.0,600.0,192.0,0.0,824.0,0.0,ZIH,376.0
2016-04-01 10:45:00,9,40.0,40.0,0.0,1040.0,328.0,0.0,1212.0,0.0,ZIH,500.0
2016-04-01 11:00:00,9,80.0,0.0,0.0,80.0,500.0,24.0,48.0,0.0,ZIH,364.0
2016-04-01 11:15:00,9,440.0,0.0,0.0,0.0,696.0,20.0,36.0,0.0,ZIH,272.0
2016-04-01 11:30:00,9,400.0,0.0,0.0,0.0,852.0,68.0,104.0,0.0,ZIH,488.0
2016-04-01 11:45:00,9,480.0,0.0,0.0,40.0,1060.0,136.0,8.0,0.0,ZIH,412.0
2016-04-01 12:00:00,9,760.0,0.0,0.0,80.0,1196.0,212.0,8.0,0.0,ZIH,152.0
2016-04-01 12:15:00,9,760.0,0.0,0.0,40.0,1356.0,364.0,8.0,0.0,ZIH,200.0
2016-04-01 12:30:00,9,720.0,0.0,0.0,40.0,1468.0,364.0,72.0,0.0,ZIH,416.0
2016-04-01 12:45:00,9,720.0,0.0,0.0,40.0,1620.0,432.0,16.0,0.0,ZIH,444.0
2016-04-01 13:00:00,9,800.0,0.0,0.0,0.0,1808.0,772.0,0.0,0.0,ZIH,236.0
2016-04-01 13:15:00,9,760.0,0.0,0.0,40.0,1980.0,1000.0,0.0,0.0,ZIH,180.0
2016-04-01 13:30:00,9,680.0,0.0,0.0,0.0,1936.0,1036.0,0.0,0.0,ZIH,220.0
2016-04-01 13:45:00,9,120.0,0.0,0.0,40.0,2184.0,1836.0,0.0,0.0,ZIH,188.0
2016-04-01 14:00:00,9,40.0,0.0,0.0,0.0,1876.0,1664.0,0.0,0.0,ZIH,172.0
2016-04-01 14:15:00,9,40.0,0.0,0.0,40.0,2080.0,1696.0,16.0,0.0,ZIH,320.0
2016-04-01 14:30:00,9,40.0,40.0,0.0,0.0,2436.0,2260.0,0.0,0.0,ZIH,176.0
2016-04-01 14:45:00,9,0.0,0.0,0.0,0.0,2448.0,2228.0,0.0,0.0,ZIH,220.0
2016-04-01 15:00:00,9,40.0,0.0,0.0,0.0,2524.0,2248.0,0.0,0.0,ZIH,236.0
2016-04-01 15:15:00,9,40.0,0.0,0.0,40.0,2532.0,2308.0,0.0,0.0,ZIH,144.0
2016-04-01 15:30:00,9,40.0,0.0,0.0,1160.0,2584.0,1184.0,0.0,0.0,ZIH,200.0
2016-04-01 15:45:00,9,40.0,0.0,0.0,1720.0,2588.0,604.0,0.0,0.0,ZIH,224.0
2016-04-01 16:00:00,9,0.0,0.0,0.0,1000.0,2576.0,1348.0,0.0,0.0,ZIH,228.0
2016-04-01 16:15:00,9,40.0,0.0,0.0,0.0,2592.0,1816.0,0.0,0.0,ZIH,736.0
2016-04-01 16:30:00,9,40.0,0.0,0.0,40.0,2568.0,1236.0,0.0,0.0,ZIH,1252.0
2016-04-01 16:45:00,9,40.0,0.0,0.0,0.0,2520.0,1568.0,8.0,0.0,ZIH,920.0
2016-04-01 17:00:00,9,40.0,0.0,0.0,0.0,2040.0,1252.0,28.0,0.0,ZIH,776.0
2016-04-01 17:15:00,9,40.0,0.0,0.0,40.0,2424.0,2060.0,0.0,0.0,ZIH,284.0
2016-04-01 17:30:00,9,0.0,0.0,0.0,0.0,1812.0,1380.0,20.0,0.0,ZIH,452.0
2016-04-01 17:45:00,9,40.0,0.0,0.0,40.0,2032.0,1704.0,0.0,0.0,ZIH,248.0
2016-04-01 18:00:00,9,40.0,0.0,0.0,0.0,2112.0,1736.0,0.0,0.0,ZIH,336.0
2016-04-01 18:15:00,9,40.0,0.0,0.0,0.0,1364.0,1108.0,0.0,0.0,ZIH,216.0
2016-04-01 18:30:00,9,40.0,0.0,0.0,40.0,1552.0,1292.0,0.0,0.0,ZIH,180.0
2016-04-01 18:45:00,9,40.0,0.0,0.0,0.0,1556.0,1316.0,0.0,0.0,ZIH,200.0
2016-04-01 19:00:00,9,0.0,0.0,0.0,0.0,1280.0,1036.0,0.0,0.0,ZIH,244.0
2016-04-01 19:15:00,9,40.0,0.0,0.0,40.0,1424.0,1056.0,0.0,0.0,ZIH,288.0
2016-04-01 19:30:00,9,40.0,40.0,0.0,0.0,1384.0,808.0,80.0,0.0,ZIH,656.0
2016-04-01 19:45:00,9,0.0,640.0,0.0,0.0,908.0,44.0,172.0,0.0,ZIH,1676.0
2016-04-01 20:00:00,9,120.0,160.0,0.0,40.0,444.0,68.0,40.0,0.0,ZIH,416.0
2016-04-01 20:15:00,9,120.0,0.0,0.0,0.0,416.0,4.0,20.0,0.0,ZIH,312.0
2016-04-01 20:30:00,9,160.0,0.0,0.0,0.0,372.0,20.0,16.0,0.0,ZIH,208.0
2016-04-01 20:45:00,9,40.0,200.0,0.0,240.0,252.0,4.0,164.0,0.0,ZIH,332.0
2016-04-01 21:00:00,9,0.0,760.0,0.0,1680.0,156.0,0.0,1088.0,0.0,ZIH,324.0
2016-04-01 21:15:00,9,0.0,800.0,0.0,1800.0,128.0,0.0,1204.0,0.0,ZIH,332.0
2016-04-01 21:30:00,9,0.0,160.0,0.0,40.0,100.0,48.0,24.0,0.0,ZIH,196.0
2016-04-01 21:45:00,9,0.0,80.0,0.0,0.0,56.0,8.0,12.0,0.0,ZIH,140.0
