DateTime,Home,BI,BO,DW,HP,PV,SE,SI,WM,proposition,UL
2016-04-01 00:00:00,19,80.0,40.0,0.0,40.0,0.0,0.0,860.0,0.0,ZIH,780.0
2016-04-01 00:15:00,19,40.0,40.0,4.0,40.0,0.0,0.0,792.0,0.0,ZIH,748.0
2016-04-01 00:30:00,19,120.0,40.0,4.0,40.0,0.0,0.0,760.0,0.0,ZIH,636.0
2016-04-01 00:45:00,19,80.0,40.0,0.0,40.0,0.0,0.0,756.0,0.0,ZIH,676.0
2016-04-01 01:00:00,19,40.0,40.0,4.0,40.0,0.0,0.0,772.0,0.0,ZIH,728.0
2016-04-01 01:15:00,19,80.0,0.0,4.0,80.0,4.0,0.0,716.0,0.0,ZIH,556.0
2016-04-01 01:30:00,19,80.0,40.0,0.0,40.0,0.0,0.0,724.0,0.0,ZIH,644.0
2016-04-01 01:45:00,19,80.0,40.0,4.0,40.0,0.0,0.0,724.0,0.0,ZIH,640.0
2016-04-01 02:00:00,19,40.0,40.0,4.0,40.0,0.0,0.0,676.0,0.0,ZIH,632.0
2016-04-01 02:15:00,19,80.0,0.0,0.0,40.0,0.0,0.0,476.0,0.0,ZIH,356.0
2016-04-01 02:30:00,19,40.0,40.0,4.0,40.0,0.0,0.0,456.0,0.0,ZIH,412.0
2016-04-01 02:45:00,19,40.0,0.0,8.0,80.0,4.0,4.0,464.0,0.0,ZIH,336.0
2016-04-01 03:00:00,19,80.0,0.0,0.0,40.0,0.0,0.0,292.0,0.0,ZIH,172.0
2016-04-01 03:15:00,19,40.0,40.0,4.0,40.0,0.0,0.0,252.0,0.0,ZIH,208.0
2016-04-01 03:30:00,19,40.0,0.0,0.0,40.0,0.0,0.0,284.0,0.0,ZIH,204.0
2016-04-01 03:45:00,19,80.0,40.0,4.0,960.0,0.0,0.0,1104.0,0.0,ZIH,100.0
2016-04-01 04:00:00,19,80.0,40.0,0.0,1200.0,0.0,0.0,1412.0,0.0,ZIH,172.0
2016-04-01 04:15:00,19,80.0,40.0,4.0,1200.0,0.0,0.0,1452.0,0.0,ZIH,208.0
2016-04-01 04:30:00,19,80.0,40.0,0.0,1200.0,4.0,0.0,1456.0,0.0,ZIH,220.0
2016-04-01 04:45:00,19,80.0,0.0,4.0,880.0,0.0,0.0,1124.0,0.0,ZIH,160.0
2016-04-01 05:00:00,19,40.0,40.0,0.0,40.0,0.0,0.0,308.0,0.0,ZIH,268.0
2016-04-01 05:15:00,19,40.0,0.0,4.0,80.0,0.0,0.0,264.0,0.0,ZIH,140.0
2016-04-01 05:30:00,19,80.0,40.0,0.0,40.0,0.0,0.0,300.0,0.0,ZIH,220.0
2016-04-01 05:45:00,19,40.0,0.0,4.0,40.0,0.0,0.0,244.0,0.0,ZIH,160.0
2016-04-01 06:00:00,19,40.0,0.0,0.0,40.0,4.0,0.0,264.0,0.0,ZIH,188.0
2016-04-01 06:15:00,19,40.0,0.0,4.0,40.0,0.0,0.0,272.0,0.0,ZIH,188.0
2016-04-01 06:30:00,19,80.0,40.0,0.0,800.0,0.0,0.0,932.0,0.0,ZIH,92.0
