DateTime,Home,BI,BO,DW,HP,PV,SE,SI,WM,proposition
2016-04-01 00:00:00,13,80.0,40.0,0.0,1200.0,0.0,0.0,1828.0,44.0,ZIH
2016-04-01 00:15:00,13,40.0,40.0,24.0,1240.0,0.0,0.0,1808.0,68.0,ZIH
2016-04-01 00:30:00,13,80.0,40.0,104.0,1240.0,0.0,0.0,2680.0,936.0,ZIH
2016-04-01 00:45:00,13,80.0,40.0,76.0,1240.0,4.0,0.0,1812.0,92.0,ZIH
2016-04-01 01:00:00,13,80.0,40.0,48.0,1320.0,0.0,0.0,1804.0,36.0,ZIH
2016-04-01 01:15:00,13,80.0,40.0,528.0,1240.0,0.0,0.0,2108.0,44.0,ZIH
2016-04-01 01:30:00,13,80.0,40.0,24.0,1160.0,0.0,0.0,1564.0,28.0,ZIH
2016-04-01 01:45:00,13,80.0,40.0,24.0,1280.0,4.0,0.0,1520.0,0.0,ZIH
2016-04-01 02:00:00,13,80.0,40.0,52.0,1240.0,0.0,0.0,1544.0,0.0,ZIH
2016-04-01 02:15:00,13,80.0,80.0,24.0,1280.0,0.0,0.0,1476.0,0.0,ZIH
2016-04-01 02:30:00,13,80.0,40.0,24.0,1240.0,4.0,0.0,1504.0,0.0,ZIH
2016-04-01 02:45:00,13,40.0,0.0,0.0,1280.0,0.0,0.0,1516.0,0.0,ZIH
2016-04-01 03:00:00,13,80.0,40.0,56.0,1280.0,0.0,0.0,1544.0,0.0,ZIH
2016-04-01 03:15:00,13,80.0,80.0,0.0,1280.0,0.0,0.0,1460.0,0.0,ZIH
2016-04-01 03:30:00,13,80.0,40.0,28.0,1280.0,4.0,0.0,1620.0,0.0,ZIH
2016-04-01 03:45:00,13,80.0,0.0,0.0,1280.0,0.0,0.0,1716.0,0.0,ZIH
2016-04-01 04:00:00,13,80.0,80.0,24.0,1320.0,0.0,0.0,2900.0,0.0,ZIH
2016-04-01 04:15:00,13,40.0,40.0,0.0,1280.0,4.0,0.0,2116.0,0.0,ZIH
2016-04-01 04:30:00,13,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,ZIH
2016-04-01 04:45:00,13,0.0,0.0,0.0,0.0,0.0,0.0,3656.0,0.0,ZIH
2016-04-01 05:00:00,13,80.0,40.0,24.0,1240.0,0.0,0.0,1844.0,0.0,ZIH
2016-04-01 05:15:00,13,80.0,40.0,0.0,1280.0,4.0,0.0,1496.0,0.0,ZIH
2016-04-01 05:30:00,13,40.0,0.0,24.0,1240.0,0.0,0.0,1576.0,0.0,ZIH
2016-04-01 05:45:00,13,80.0,80.0,0.0,1280.0,0.0,0.0,1524.0,0.0,ZIH
2016-04-01 06:00:00,13,80.0,40.0,56.0,1280.0,0.0,0.0,1500.0,0.0,ZIH
2016-04-01 06:15:00,13,80.0,40.0,0.0,1280.0,4.0,0.0,1516.0,0.0,ZIH
2016-04-01 06:30:00,13,80.0,40.0,0.0,1240.0,0.0,0.0,1508.0,0.0,ZIH
2016-04-01 06:45:00,13,80.0,0.0,0.0,1280.0,0.0,0.0,1468.0,0.0,ZIH
2016-04-01 07:00:00,13,40.0,40.0,20.0,1280.0,4.0,0.0,1488.0,0.0,ZIH
2016-04-01 07:15:00,13,80.0,80.0,32.0,1280.0,0.0,0.0,1576.0,0.0,ZIH
2016-04-01 07:30:00,13,80.0,40.0,0.0,1280.0,0.0,0.0,1484.0,0.0,ZIH
2016-04-01 07:45:00,13,80.0,40.0,0.0,1320.0,0.0,0.0,1532.0,0.0,ZIH
2016-04-01 08:00:00,13,80.0,0.0,0.0,1320.0,4.0,0.0,1528.0,0.0,ZIH
2016-04-01 08:15:00,13,40.0,80.0,24.0,1240.0,0.0,0.0,1544.0,0.0,ZIH
2016-04-01 08:30:00,13,80.0,40.0,32.0,1280.0,0.0,0.0,1504.0,0.0,ZIH
2016-04-01 08:45:00,13,80.0,40.0,0.0,1480.0,0.0,0.0,1744.0,0.0,ZIH
2016-04-01 09:00:00,13,80.0,0.0,0.0,1800.0,4.0,0.0,2368.0,0.0,ZIH
2016-04-01 09:15:00,13,80.0,40.0,48.0,1960.0,0.0,0.0,2632.0,0.0,ZIH
2016-04-01 09:30:00,13,80.0,80.0,92.0,2080.0,20.0,0.0,2736.0,0.0,ZIH
2016-04-01 09:45:00,13,80.0,40.0,152.0,1280.0,152.0,0.0,2328.0,732.0,ZIH
2016-04-01 10:00:00,13,40.0,40.0,24.0,1440.0,312.0,0.0,3072.0,1432.0,ZIH
2016-04-01 10:15:00,13,80.0,40.0,112.0,2120.0,464.0,0.0,2328.0,92.0,ZIH
2016-04-01 10:30:00,13,240.0,40.0,400.0,280.0,596.0,72.0,684.0,100.0,ZIH
2016-04-01 10:45:00,13,400.0,40.0,1712.0,40.0,720.0,16.0,1476.0,104.0,ZIH
2016-04-01 11:00:00,13,640.0,0.0,300.0,80.0,844.0,24.0,460.0,100.0,ZIH
2016-04-01 11:15:00,13,480.0,40.0,528.0,40.0,920.0,80.0,636.0,100.0,ZIH
2016-04-01 11:30:00,13,560.0,40.0,0.0,80.0,992.0,104.0,284.0,96.0,ZIH
2016-04-01 11:45:00,13,560.0,0.0,60.0,40.0,1084.0,100.0,784.0,92.0,ZIH
2016-04-01 12:00:00,13,400.0,200.0,812.0,40.0,1112.0,112.0,692.0,88.0,ZIH
2016-04-01 12:15:00,13,280.0,440.0,96.0,1320.0,1180.0,20.0,600.0,88.0,ZIH
2016-04-01 12:30:00,13,160.0,600.0,64.0,1640.0,1200.0,112.0,676.0,68.0,ZIH
2016-04-01 12:45:00,13,360.0,160.0,52.0,40.0,1256.0,176.0,228.0,80.0,ZIH
2016-04-01 13:00:00,13,200.0,280.0,48.0,80.0,1316.0,136.0,216.0,8.0,ZIH
2016-04-01 13:15:00,13,280.0,320.0,172.0,40.0,1372.0,164.0,328.0,0.0,ZIH
2016-04-01 13:30:00,13,240.0,320.0,836.0,40.0,1308.0,212.0,476.0,0.0,ZIH
2016-04-01 13:45:00,13,520.0,120.0,224.0,80.0,1428.0,100.0,164.0,0.0,ZIH
2016-04-01 14:00:00,13,360.0,0.0,144.0,0.0,1188.0,84.0,160.0,0.0,ZIH
2016-04-01 14:15:00,13,480.0,40.0,104.0,40.0,1272.0,112.0,128.0,0.0,ZIH
2016-04-01 14:30:00,13,680.0,0.0,144.0,0.0,1440.0,24.0,64.0,0.0,ZIH
2016-04-01 14:45:00,13,520.0,40.0,20.0,0.0,1412.0,96.0,144.0,0.0,ZIH
2016-04-01 15:00:00,13,560.0,40.0,48.0,40.0,1412.0,132.0,160.0,0.0,ZIH
2016-04-01 15:15:00,13,560.0,0.0,28.0,0.0,1372.0,76.0,364.0,0.0,ZIH
2016-04-01 15:30:00,13,520.0,0.0,24.0,40.0,1360.0,104.0,264.0,0.0,ZIH
2016-04-01 15:45:00,13,480.0,0.0,24.0,0.0,1324.0,80.0,264.0,0.0,ZIH
2016-04-01 16:00:00,13,400.0,280.0,1000.0,40.0,1304.0,60.0,496.0,0.0,ZIH
2016-04-01 16:15:00,13,240.0,440.0,336.0,1000.0,1252.0,196.0,888.0,0.0,ZIH
2016-04-01 16:30:00,13,160.0,480.0,24.0,1280.0,1172.0,148.0,1104.0,0.0,ZIH
2016-04-01 16:45:00,13,480.0,0.0,52.0,0.0,836.0,180.0,580.0,0.0,ZIH
2016-04-01 17:00:00,13,560.0,0.0,48.0,0.0,888.0,180.0,368.0,0.0,ZIH
2016-04-01 17:15:00,13,560.0,40.0,84.0,40.0,904.0,140.0,260.0,0.0,ZIH
2016-04-01 17:30:00,13,240.0,40.0,24.0,0.0,532.0,80.0,124.0,0.0,ZIH
2016-04-01 17:45:00,13,480.0,0.0,28.0,40.0,700.0,84.0,176.0,0.0,ZIH
2016-04-01 18:00:00,13,480.0,0.0,0.0,0.0,620.0,60.0,160.0,0.0,ZIH
2016-04-01 18:15:00,13,240.0,0.0,56.0,0.0,392.0,12.0,204.0,0.0,ZIH
2016-04-01 18:30:00,13,40.0,0.0,0.0,40.0,320.0,20.0,84.0,0.0,ZIH
2016-04-01 18:45:00,13,200.0,0.0,24.0,0.0,360.0,40.0,36.0,0.0,ZIH
2016-04-01 19:00:00,13,200.0,0.0,0.0,40.0,344.0,8.0,4.0,0.0,ZIH
2016-04-01 19:15:00,13,80.0,40.0,24.0,0.0,348.0,28.0,36.0,0.0,ZIH
2016-04-01 19:30:00,13,80.0,0.0,0.0,0.0,316.0,8.0,8.0,0.0,ZIH
2016-04-01 19:45:00,13,40.0,400.0,76.0,40.0,260.0,28.0,1236.0,0.0,ZIH
2016-04-01 20:00:00,13,0.0,440.0,72.0,0.0,196.0,48.0,852.0,0.0,ZIH
2016-04-01 20:15:00,13,40.0,80.0,96.0,40.0,188.0,24.0,128.0,0.0,ZIH
2016-04-01 20:30:00,13,40.0,0.0,0.0,0.0,192.0,16.0,28.0,0.0,ZIH
2016-04-01 20:45:00,13,0.0,80.0,52.0,0.0,152.0,32.0,60.0,0.0,ZIH
2016-04-01 21:00:00,13,0.0,640.0,380.0,1080.0,108.0,56.0,984.0,0.0,ZIH
2016-04-01 21:15:00,13,0.0,760.0,48.0,2040.0,88.0,0.0,1448.0,0.0,ZIH
2016-04-01 21:30:00,13,0.0,600.0,48.0,1400.0,60.0,36.0,1172.0,0.0,ZIH
2016-04-01 21:45:00,13,0.0,200.0,28.0,40.0,36.0,40.0,84.0,0.0,ZIH
2016-04-01 22:00:00,13,0.0,240.0,24.0,0.0,12.0,36.0,44.0,0.0,ZIH
2016-04-01 22:15:00,13,0.0,680.0,1388.0,0.0,0.0,40.0,1528.0,0.0,ZIH
